time in ms,Temp in C
0.0,41.70111179986509
0.001,32.118401659566395
0.002,5.213281414941373
0.003,40.87257474779603
0.004,53.148562150659295
0.005,52.060795546420266
0.006,1.7437224478724866
0.007,19.250945379458795
0.008,69.29152506840641
0.009000000000000001,74.37954576565234
0.01,17.475737588832185
0.011,17.685805163917056
0.012,56.515625628577695
0.013000000000000001,71.6966599465345
0.014,22.903589296018723
0.015,60.380463908765726
0.016,54.638997681794464
0.017,77.10282534625317
0.018000000000000002,47.958441724244125
0.019,55.150755323649406
0.02,97.43069084618176
0.021,44.94952834759465
0.022,43.06616621187248
0.023,14.822571906530657
0.024,33.26117678954552
0.025,34.63562392637207
0.026000000000000002,55.549044719128595
0.027,14.009010957953693
0.028,9.081718994705124
0.029,64.6675726081329
0.03,48.80274950473492
0.031,69.17737702530641
0.032,21.98362466120298
0.033,22.949350592343066
0.034,68.33878615566697
0.035,15.008655767070135
0.036000000000000004,96.63976518364734
0.037,21.916984842638964
0.038,47.857770580827996
0.039,84.53796170284443
0.04,46.359991982507466
0.041,70.13942230482357
0.042,27.41636624055793
0.043000000000000003,32.93739524459026
0.044,37.35753058522248
0.045,88.93227125077865
0.046,53.67842746348263
0.047,55.6488232744641
0.048,85.73385467486885
0.049,87.31157868479357
0.05,15.543946297673505
0.051000000000000004,56.0472349168688
0.052000000000000005,70.40568329457805
0.053,40.1432726678732
0.054,6.991569932948327
0.055,27.5424980366883
0.056,26.75515916309229
0.057,64.13268483452354
0.058,45.40922763120303
0.059000000000000004,60.31799627878354
0.06,20.38727474349864
0.061,81.30479294474472
0.062,10.47925612075743
0.063,53.417997998759816
0.064,19.937557157412165
0.065,46.011023219599615
0.066,7.31653228910476
0.067,28.829101088765054
0.068,70.36445388077261
0.069,65.82155121469664
0.07,17.199084809957288
0.07100000000000001,12.227211949378702
0.07200000000000001,37.2726560926964
0.073,11.664641574718848
0.074,85.01936752945655
0.075,4.653829217087391
0.076,33.89928666114837
0.077,5.000732799777374
0.078,45.25755735405554
0.079,6.376956278415291
0.08,83.31451974479927
0.081,68.52201617535925
0.082,81.05737416140201
0.083,25.761478699423034
0.084,86.5493725700471
0.085,8.497907638260438
0.08600000000000001,33.7166653025666
0.08700000000000001,0.7155672593289419
0.088,28.00065754150709
0.089,9.11918556588811
0.09,18.570469494441888
0.091,36.5315353627613
0.092,14.804177175791033
0.093,91.24688272376825
0.094,79.92356127656592
0.095,19.283538744873375
0.096,23.493008274280335
0.097,65.58186368576256
0.098,22.844943739668388
0.099,48.68511706428671
0.1,50.30454510536928
0.101,29.996383839284047
0.10200000000000001,90.62746185563971
0.10300000000000001,30.84146493730454
0.10400000000000001,40.089267779475854
0.105,0.5560882110312693
0.106,25.219630808376124
0.107,61.88145765148474
0.108,98.33012802359055
0.109,31.097514041648356
0.11,3.338740388611916
0.111,5.194539645706331
0.112,65.28629501799016
0.113,4.635873642777632
0.114,98.97041827993664
0.115,64.80671906206243
0.116,86.48870218564545
0.117,91.36611869075054
0.11800000000000001,70.2337703119365
0.11900000000000001,48.77781248572899
0.12,9.10997047819533
0.121,9.88723994687123
0.122,79.8271639005313
0.123,2.82832172544375
0.124,47.67182630653824
0.125,13.585026776722376
0.126,30.897933702657554
0.127,46.7917335782408
0.128,36.787619459344455
0.129,22.35106077096325
0.13,28.57660718534013
0.131,47.94898876259899
0.132,76.97746581659938
0.133,98.39536504143074
0.134,15.570888884600631
0.135,11.275100983938835
0.136,49.517379315127094
0.137,86.42906838900578
0.138,38.077657021382706
0.139,23.97647692053313
0.14,48.972634552942864
0.14100000000000001,23.5767420635138
0.14200000000000002,90.89035271987112
0.14300000000000002,70.81673180416111
0.14400000000000002,4.645191595843756
0.145,1.1794731464319086
0.146,3.743065978999116
0.147,70.39751547304778
0.148,30.444080332053424
0.149,76.15419709822963
0.15,34.82041915363965
0.151,75.4000789010112
0.152,99.18987209355903
0.153,64.23183347182598
0.154,78.96822532876115
0.155,67.62169199670674
0.156,0.11000957931437405
0.157,96.35618439131505
0.158,96.91662651767845
0.159,30.809168721109703
0.16,19.514840028059687
0.161,14.21129200498038
0.162,70.00996022549543
0.163,70.8175021406626
0.164,17.924239975523403
0.165,37.74545584494874
0.166,57.29820988182354
0.167,81.176499001006
0.168,83.98642258025153
0.169,9.227434076548969
0.17,86.26204800542521
0.171,20.190547077080744
0.17200000000000001,13.915635911960432
0.17300000000000001,40.46230978758237
0.17400000000000002,17.771245547546876
0.17500000000000002,6.026681519608812
0.176,62.45087265953943
0.177,61.40387191704298
0.178,61.472512976655004
0.179,14.335249187792055
0.18,91.97468636523058
0.181,67.02739485267574
0.182,12.26461119452108
0.183,89.03628727910677
0.184,47.036728781293625
0.185,93.4359252800744
0.186,21.14753933524919
0.187,12.658887919182082
0.188,72.30721815833265
0.189,6.15638183472872
0.19,47.128947852439794
0.191,84.17892831257387
0.192,18.92575533440468
0.193,73.84042031753464
0.194,62.505736930641454
0.195,6.065525639266833
0.196,17.65771206801282
0.197,46.13914614945068
0.198,13.991406015773444
0.199,51.10735464394249
0.2,42.86443186309633
0.201,59.5836505118766
0.202,90.28373503161342
0.203,44.44514945166604
0.20400000000000001,41.981253290539044
0.20500000000000002,5.300085820172418
0.20600000000000002,76.41719900608481
0.20700000000000002,32.28144521436642
