time in ms,Temp in C
0.0,12.45133718709386
0.001,90.8341109355079
0.002,86.83441534402546
0.003,64.01560125522772
0.004,30.748685830055923
0.005,3.988403205220814
0.006,58.86519854219262
0.007,27.307669201878227
0.008,71.33766954131092
0.009000000000000001,58.63946441766294
0.01,94.11816276982904
0.011,53.89033662077307
0.012,69.0639724472597
0.013000000000000001,74.91146938100563
0.014,93.34650273484995
0.015,89.44257653525153
0.016,62.33515090645886
0.017,83.74992791732886
0.018000000000000002,85.647429148414
0.019,17.927250448987852
0.02,81.26202903616864
0.021,53.75159782676878
0.022,51.17155380048257
0.023,54.994208857935014
0.024,31.563076231566413
0.025,61.636391523693554
0.026000000000000002,89.75271850723605
0.027,13.148193696725563
0.028,82.71758228019543
0.029,84.97756621559698
0.03,76.437529595962
0.031,88.20955318789511
0.032,48.02763231189993
0.033,72.9103126690055
0.034,40.32608777305251
0.035,52.71843800336011
0.036000000000000004,34.67211782486318
0.037,96.45942366741467
0.038,33.963270572239544
0.039,49.2168599981982
0.04,71.39689734943703
0.041,6.976016737412749
0.042,18.616800355234364
0.043000000000000003,85.42964271898482
0.044,54.92533286423019
0.045,79.48378667351882
0.046,41.18593002749632
0.047,81.63739195408797
0.048,85.69438825105395
0.049,71.73616495961276
0.05,82.07499169193142
0.051000000000000004,76.57569031688807
0.052000000000000005,55.83242811044374
0.053,43.24548299230487
0.054,7.13042464644198
0.055,52.87493971834413
0.056,61.824525698233614
0.057,29.546118258469512
0.058,13.76953515648921
0.059000000000000004,60.381865525132085
0.06,46.704874360207896
0.061,78.27321278486588
0.062,38.508801338297374
0.063,38.75203256910687
0.064,17.18648040405086
0.065,16.591774109568124
0.066,26.10660149402949
0.067,74.72066067640269
0.068,60.623282937479495
0.069,84.311247582126
0.07,6.506575878464583
0.07100000000000001,54.93623219001728
0.07200000000000001,41.27374646843032
0.073,45.5462350281001
0.074,65.02748310744161
0.075,56.22975485779321
0.076,96.8417497006228
0.077,43.15857205988972
0.078,71.04071459927181
0.079,65.97805662327293
0.08,27.427593719997933
0.081,57.58631137837318
0.082,96.95966614847677
0.083,48.785079300267306
0.084,9.167257689355946
0.085,9.88381029358486
0.08600000000000001,69.33020915416812
0.08700000000000001,21.58169540652226
0.088,25.728919452862076
0.089,78.34735311790875
0.09,19.26448875424025
0.091,69.51234938925205
0.092,95.9311781309089
0.093,93.34420900933141
0.094,85.53680746966637
0.095,41.718987113422735
0.096,46.10772585990458
0.097,8.34680645817485
0.098,64.93203443985709
0.099,43.75559290365983
0.1,38.663011084228394
0.101,82.47836056096529
0.10200000000000001,57.60789650745951
0.10300000000000001,34.01270855557691
0.10400000000000001,9.39885810036084
0.105,9.235139193190312
0.106,43.48002255990959
0.107,76.80692495596476
0.108,7.950644120589656
0.109,48.84923684446129
0.11,96.2514452244404
0.111,16.996236275384124
0.112,60.240095167916444
0.113,53.50122241660286
0.114,50.338718912422785
0.115,99.32177455294322
0.116,4.327302174411418
0.117,90.342277504061
