time in ms,Temp in C
0.0,70.7762985195042
0.001,10.071830540728632
0.002,55.767601665498134
0.003,26.217376625617185
0.004,6.905573525533937
0.005,26.786915991323536
0.006,80.2130049216719
0.007,14.152720728698476
0.008,56.86722045063854
0.009000000000000001,0.21944101874198374
0.01,15.047141622672344
0.011,30.76947133938924
0.012,52.24350497485758
0.013000000000000001,57.8741214959109
0.014,98.25838866562236
0.015,53.237423178897146
0.016,84.56570309828943
0.017,16.35689326683545
0.018000000000000002,41.00378308038596
0.019,8.464307789895864
0.02,29.978215870745995
0.021,0.42087464090440063
0.022,43.959913721562685
0.023,42.779452916257554
0.024,41.048599037216945
0.025,48.24216954128454
0.026000000000000002,84.83103006050715
0.027,28.95136797416321
0.028,46.950452867548634
0.029,71.05157541846118
0.03,65.95025373240793
0.031,84.02830768493803
0.032,31.233081887552906
0.033,44.194767118781485
0.034,87.68533631709504
0.035,29.56819946773761
0.036000000000000004,61.19049518797648
0.037,78.9495643005145
0.038,38.541991507258956
0.039,79.89462230738863
0.04,32.30319788701175
0.041,20.089533311739473
0.042,30.592880750517505
0.043000000000000003,5.605337584939751
0.044,72.30943954646884
0.045,48.25370077577617
0.046,27.83527566082088
0.047,91.54987727939121
0.048,46.109196396931566
0.049,75.63606911032258
0.05,29.224472418111326
0.051000000000000004,60.31487562771323
0.052000000000000005,70.41640319244749
0.053,44.86760036795964
0.054,10.48873851807125
0.055,47.847524419301465
0.056,19.17319239836669
0.057,80.21593233861638
0.058,54.78796337094229
0.059000000000000004,20.579045860097988
0.06,45.68974152233126
0.061,37.8754199758488
0.062,0.015931483712305905
0.063,19.3775008736774
0.064,39.96653031416043
0.065,74.83017635355999
0.066,64.67724406227494
0.067,71.4808618204497
0.068,50.28147346701287
0.069,33.79156135825367
0.07,69.03112196440098
0.07100000000000001,78.1777705007882
0.07200000000000001,68.09634618408612
0.073,21.11748910533101
0.074,14.736764160044158
0.075,5.483043807007604
0.076,53.15689239697301
0.077,71.42637910466651
0.078,60.48979882600659
0.079,72.23914901655152
0.08,72.70288453347938
0.081,57.37557338205461
0.082,63.42857172267017
0.083,9.6613670412943
0.084,50.40226581759936
0.085,9.658835349354556
0.08600000000000001,66.42555339096813
0.08700000000000001,72.3908626129491
0.088,10.249108726925826
0.089,50.260931218211844
0.09,52.96367513344386
0.091,88.36492244201237
0.092,95.85477935725407
0.093,27.42414240324351
0.094,80.94886892885219
0.095,61.29243798780328
0.096,11.43364386775173
0.097,64.92139378521027
0.098,8.306815070691421
0.099,5.445418900877296
0.1,39.13552566227288
0.101,28.44482577897477
0.10200000000000001,96.08498183164768
0.10300000000000001,46.000085008947465
0.10400000000000001,55.36208690433293
0.105,30.656609235047295
0.106,53.95436203963237
0.107,21.930745678314434
0.108,93.78886516003463
0.109,13.089759410097235
0.11,98.12279352931239
0.111,36.635866395614414
0.112,29.457584466885567
0.113,25.414837799372425
0.114,31.02735488763947
0.115,15.652081604329293
0.116,12.055707588389296
0.117,54.311843203195146
0.11800000000000001,33.274694876026814
0.11900000000000001,77.19983997925301
0.12,63.36645741451123
0.121,31.858242290209105
0.122,83.24529708114162
0.123,80.63429218387463
0.124,7.635016535789663
0.125,99.49004099797449
0.126,75.5450633270291
0.127,79.93304476809043
0.128,0.839276767648578
0.129,54.128689332875105
0.13,62.96661642591958
0.131,75.84579810645864
0.132,78.81945226861335
0.133,76.63430887363471
0.134,35.55472060464544
0.135,16.035587333988943
0.136,21.9691629313698
0.137,77.21002062386817
0.138,23.418584347093784
0.139,31.969325508345115
0.14,32.75981601696697
0.14100000000000001,22.92992263917092
0.14200000000000002,61.14481588933539
0.14300000000000002,25.925756907515595
0.14400000000000002,93.41899736333814
0.145,99.71880441782447
0.146,95.6734224791573
0.147,2.2982652027402017
0.148,82.6615203671732
0.149,73.38631873404333
0.15,21.184481966814705
0.151,12.597747840839324
0.152,95.86538066542461
0.153,19.91372990445922
0.154,67.83081160711855
0.155,69.4698521507142
0.156,19.77657776675058
0.157,29.34174324556421
0.158,61.27280972753678
0.159,78.10061408536323
0.16,35.37153687532939
0.161,43.70988368071376
0.162,49.681218885213596
0.163,94.7588172667518
0.164,79.6526850003515
0.165,90.8995642855701
0.166,62.15636244140861
0.167,99.0436902326245
0.168,93.70553171870432
0.169,11.179783159134171
0.17,92.66509267323512
0.171,94.87053384108506
0.17200000000000001,42.86309288870452
0.17300000000000001,50.181161516957964
0.17400000000000002,30.42284224771055
0.17500000000000002,84.90777268558269
0.176,1.6828760759577288
0.177,4.267494991035836
0.178,40.52210254961995
0.179,68.94553352367093
0.18,78.80421335705901
0.181,16.543133108128703
0.182,21.947583367514135
0.183,17.267581164681932
0.184,92.64967483191869
0.185,53.57765454678404
0.186,12.554382662984754
0.187,52.370274816466335
0.188,87.21491216532539
0.189,75.44273920126986
0.19,74.11350422504373
0.191,33.21511804260597
0.192,22.956329897785878
0.193,69.30085395424004
0.194,75.4332996134422
0.195,81.27866265119448
0.196,61.99743708557924
0.197,23.765243995429152
0.198,13.830365125872557
0.199,54.661223750886734
0.2,49.73303419455253
0.201,65.38162014538653
0.202,44.58057362027945
0.203,41.378130475039896
0.20400000000000001,24.800566251089407
0.20500000000000002,5.068385186114687
0.20600000000000002,86.16440940451994
0.20700000000000002,18.93933643238308
0.20800000000000002,79.98505211574994
0.209,15.02552152198401
0.21,97.21784111571735
0.211,37.283135527254
0.212,8.238667694204905
0.213,10.084918577209677
0.214,0.2202498481311821
0.215,66.22735981452493
0.216,59.3444463239964
0.217,32.13390845567474
0.218,56.07478996684446
0.219,11.79300474938505
0.22,96.01463254833571
0.221,16.242777765564988
0.222,26.659617246042266
0.223,42.716076494884206
0.224,23.34147469403709
0.225,55.38133920749399
0.226,86.034364697733
0.227,42.11440675501047
0.228,78.78958524040698
0.229,57.742941655199466
0.23,29.25319419422243
0.231,65.7422362416801
0.232,57.03807326648841
0.233,57.21816872581413
0.234,49.154237940355486
0.23500000000000001,28.83206823530976
0.23600000000000002,19.756451197290936
0.23700000000000002,3.0300963534165226
0.23800000000000002,88.14857526373679
0.23900000000000002,38.01816624949941
0.24,51.61442012618795
0.241,70.14340593698158
0.242,50.748506191241574
0.243,46.700830269424046
0.244,34.70717887848734
0.245,90.84798691417284
0.246,85.87122270566537
0.247,98.78085971311936
0.248,86.45284873796328
0.249,84.23804057479494
0.25,51.15160435979129
0.251,46.515670046453906
0.252,27.765495293254084
