time in ms,Temp in C
0.0,77.29018327603686
0.001,55.81493702023595
0.002,16.530740282829505
0.003,48.08383818560414
0.004,80.93750022074158
0.005,36.23229311108198
0.006,78.08390674326712
0.007,49.151910012323405
0.008,6.768480903321505
0.009000000000000001,9.175482414388158
0.01,11.535381841129745
0.011,21.69251175382817
0.012,75.95692002446644
0.013000000000000001,15.347707703816148
0.014,90.35204226986573
0.015,29.534137837222076
0.016,91.16540576684311
0.017,51.97851813469969
0.018000000000000002,20.485862313820856
0.019,16.52422556494996
0.02,44.518286868730605
0.021,47.37345134610761
0.022,46.20118856383175
0.023,43.61921819891913
0.024,10.956140500411815
0.025,17.024159442911134
0.026000000000000002,13.675993731748893
0.027,54.03934681274577
0.028,30.039424422016026
0.029,59.73001200056953
0.03,19.81378026109769
0.031,12.867229161548588
0.032,14.775424445484298
0.033,87.06085539167094
0.034,88.25270475901716
0.035,70.8856336978264
0.036000000000000004,67.04716805456125
0.037,4.764423196767053
0.038,81.94415196322075
0.039,22.756296424167378
0.04,5.362808296807997
0.041,32.67327084914283
0.042,74.83960429391317
0.043000000000000003,76.23487295864349
0.044,52.26292988981852
0.045,66.34891894186092
0.046,55.622263865490815
0.047,52.460555892736515
0.048,63.956884652193914
0.049,66.99056818775135
0.05,86.2070356503581
0.051000000000000004,86.93216831289928
0.052000000000000005,41.167662367616245
0.053,50.13704038685689
0.054,91.40977759844483
0.055,76.36894354136423
0.056,70.77802186711749
0.057,91.34114139603871
0.058,59.64127791854118
0.059000000000000004,43.40580123901165
0.06,49.92791059809467
0.061,48.12473617523027
0.062,60.44881148157935
0.063,11.845918271402844
0.064,66.37494098779251
0.065,84.53766114567611
0.066,21.60551362754244
0.067,19.677238821944975
0.068,52.450200553118584
0.069,67.35817446849525
0.07,71.63236154569857
0.07100000000000001,65.59005144830577
0.07200000000000001,53.916814512228115
0.073,41.26414421917253
0.074,0.5502258521867476
0.075,55.532680975076275
0.076,33.96457467858413
0.077,83.75259932153085
0.078,22.653543878662006
0.079,79.56763917443241
0.08,75.5543468224529
0.081,98.5469917288651
0.082,40.679116526876655
0.083,10.73483388579386
0.084,86.625109438751
0.085,12.990371192883565
0.08600000000000001,79.4816506028387
0.08700000000000001,80.99236976817724
0.088,36.17857668206881
0.089,38.91100409995004
0.09,4.717164353205616
0.091,10.024115821404644
0.092,71.12723938324186
0.093,28.613850997862045
0.094,28.771437824034752
0.095,8.249665140378703
0.096,11.531635168156962
0.097,75.44877525338325
0.098,92.44656053219668
0.099,50.22093687422561
0.1,19.250737750065873
0.101,62.80920814822763
0.10200000000000001,50.90544059412421
0.10300000000000001,96.88091755788703
0.10400000000000001,89.05965322422814
0.105,60.57416645548891
0.106,99.26899022961271
0.107,66.17851366871305
0.108,51.591003857332694
0.109,9.210420137588626
0.11,47.241277750365505
0.111,4.30202978034705
0.112,2.0851532067314937
0.113,48.37366686416292
0.114,44.99177572521806
0.115,78.40244859061237
0.116,54.830571919403056
0.117,25.303632813116828
0.11800000000000001,78.0363096519128
0.11900000000000001,74.24759594108185
0.12,30.87105744723907
0.121,19.291216539968936
0.122,47.285047091351096
0.123,84.54783294608332
0.124,40.21654528733688
0.125,10.364993029793423
0.126,74.71631686999827
0.127,91.5824348961224
0.128,13.097377389903498
0.129,79.45975534304284
0.13,78.35743691872746
0.131,12.41487788168868
0.132,50.790360223130826
0.133,92.45960545951345
0.134,60.15965951721086
0.135,85.9736462046904
0.136,99.80185164618534
0.137,85.92174253820323
0.138,26.030759630484134
0.139,73.73191478955714
0.14,8.443182572561259
0.14100000000000001,59.22493536659352
0.14200000000000002,97.97408064346568
0.14300000000000002,90.64833912219515
0.14400000000000002,52.955884068675154
0.145,38.90802291355091
0.146,21.840161245834445
0.147,8.21910084107591
0.148,71.26616336345262
0.149,59.40809414070163
0.15,74.86080337019415
0.151,47.710462451991155
0.152,15.704657285695268
0.153,88.20086774311258
0.154,59.12339585926665
0.155,18.106279804241986
0.156,73.33676960287242
0.157,61.91189044920613
0.158,44.71291209111223
0.159,93.33637833921826
0.16,24.258922985631525
0.161,84.26229526649908
0.162,35.935013273151405
0.163,44.74835244667297
0.164,21.10847745936799
0.165,94.93655372295687
0.166,43.58907794607334
0.167,43.408445638193136
0.168,75.01725300414626
0.169,19.479205207026993
0.17,46.65031509520613
0.171,47.86410720763011
0.17200000000000001,25.44297384982771
0.17300000000000001,85.40106484419424
0.17400000000000002,70.93401310391663
0.17500000000000002,92.60225218876502
0.176,78.32306341873057
0.177,16.593836610034884
0.178,3.521065826043679
0.179,93.9019292928681
0.18,54.19754163244504
0.181,83.9092660248604
0.182,12.537541500213234
0.183,7.66966082403584
0.184,11.291025930491294
0.185,4.460927990403696
0.186,36.48469445647784
0.187,25.953197191364918
0.188,39.30486814495432
0.189,11.784297806271704
0.19,16.5145073804987
0.191,1.4135709791118778
0.192,46.50186594826572
0.193,15.321264687218283
0.194,85.14708296233061
0.195,66.38739816799854
0.196,34.28410656417438
0.197,95.43698391577998
0.198,24.949787907812283
0.199,97.47834444532208
0.2,25.24776288537679
0.201,17.120329760860887
0.202,72.77737805387278
0.203,74.86398771216854
0.20400000000000001,12.707170986853312
0.20500000000000002,29.954891008165106
0.20600000000000002,91.56435834160949
0.20700000000000002,55.290988075403504
0.20800000000000002,30.99769084606242
0.209,97.10640514418998
0.21,22.678071605448082
0.211,85.7585166565466
0.212,59.79208083097426
0.213,10.651207678634812
0.214,79.41187743235916
0.215,16.15583567248259
0.216,11.3076421010057
0.217,5.4658201512190026
0.218,64.49613735771558
0.219,39.433340833013716
0.22,26.550180112369503
0.221,30.01046652556756
0.222,31.518547894520687
0.223,20.77703492490146
0.224,56.32624263490295
0.225,56.54736593677799
0.226,50.38468488111558
0.227,27.605513867022434
0.228,19.196037304281187
0.229,13.85930097515552
0.23,98.15447539564434
0.231,43.685468938181295
0.232,97.8645934038789
0.233,43.01161809888128
0.234,9.544197104098417
0.23500000000000001,57.37173916751269
0.23600000000000002,42.40026330920369
0.23700000000000002,58.28139307497173
0.23800000000000002,69.5492270430078
0.23900000000000002,93.0359296450715
0.24,73.25991879821629
0.241,60.55326532825188
0.242,30.765892666725136
0.243,2.81894389930214
0.244,41.20449338686639
0.245,11.240747878748413
0.246,8.592956861091782
0.247,84.31172778016466
0.248,17.420533846622412
0.249,99.10796298380113
0.25,94.05227391244235
0.251,13.991104071718553
0.252,62.78697159916252
0.253,40.84526442367905
0.254,57.03768042054661
0.255,8.721066847322568
0.256,22.276645786110592
0.257,18.403227227759146
0.258,53.18638146056238
0.259,55.02899881477305
0.26,86.92423826153998
0.261,63.16859177661718
0.262,49.33052659416284
0.263,20.61317090150856
0.264,3.243426176015507
0.265,40.024724789760235
0.266,8.473265567793453
0.267,9.712645125581975
0.268,70.243434908873
0.269,27.178193571309496
0.27,36.1204370145907
0.271,33.41096149633107
0.272,34.266275848913075
0.273,86.26639780423936
0.274,70.18253404650193
0.275,81.179017942889
0.276,22.6552325469335
0.277,87.78936650949375
0.278,72.12146830965679
0.279,23.31254954937182
0.28,7.775311199236789
0.281,3.5508278675146054
0.28200000000000003,17.48486754637366
0.28300000000000003,60.16555639657606
0.28400000000000003,51.5786511272046
0.28500000000000003,41.36259880247473
0.28600000000000003,12.212190584914207
0.28700000000000003,82.21714616670313
0.28800000000000003,66.6939378504816
0.289,5.266768316950465
0.29,65.77981534512587
0.291,30.359286343397017
0.292,76.29247996656271
0.293,85.41426768038446
0.294,12.183841011248775
0.295,66.5890304551463
0.296,54.378390735343594
0.297,4.54826342454997
0.298,66.18284516495956
0.299,26.140176290170036
0.3,47.39898998648498
0.301,91.74622413065599
0.302,99.02393119945793
0.303,55.95234824606943
0.304,42.140643924820374
0.305,78.81038870295299
0.306,56.69343453415734
0.307,26.038873382379833
0.308,18.97588197765061
0.309,29.956768545029878
0.31,3.156321905640014
0.311,41.179201242482186
0.312,30.340376194663754
0.313,44.92621602051282
0.314,91.69245201615506
0.315,75.42042562554401
0.316,7.146961735488144
0.317,77.20264283019071
0.318,51.02881527137173
0.319,80.46925795959626
0.32,23.650756999885093
0.321,79.89087941754897
0.322,64.91341008902066
0.323,45.21600339259081
0.324,20.01790240203952
0.325,97.37090162680015
0.326,8.946778446729198
0.327,63.69887495727431
0.328,87.83203012920889
0.329,35.82704803113356
0.33,23.599105645233486
0.331,30.90032610345661
0.332,79.71279938547562
0.333,79.2293960948772
0.334,51.50653561286044
0.335,44.716108860006266
0.336,95.70374854362201
0.337,27.913960213299628
0.338,82.64313148140492
0.339,85.40761601680693
0.34,17.15438513703734
0.341,79.65139011053863
0.342,58.9408879760822
0.343,86.6394594270844
0.34400000000000003,59.63747063276031
0.34500000000000003,13.503142020837956
0.34600000000000003,56.491338853722276
0.34700000000000003,61.86341840400743
0.34800000000000003,30.78735348062799
0.34900000000000003,86.2119215434257
0.35000000000000003,46.63780151053296
0.35100000000000003,88.04327573330161
0.352,23.509235054087295
0.353,41.80506918581458
0.354,84.78164369367978
0.355,43.11168813522433
0.356,0.962679612928341
0.357,19.066509360024277
0.358,1.2761658705754853
0.359,99.89684311754988
0.36,81.04548702529827
0.361,85.95705984634445
0.362,7.7655093302774425
0.363,76.83606789863065
0.364,99.92717251847873
0.365,64.40844284489339
0.366,57.43099878558326
0.367,12.004743032999599
0.368,94.49142835810814
0.369,93.81285252671206
0.37,63.48704855673073
0.371,30.672896354560976
0.372,82.96806851966035
0.373,66.43906854926418
0.374,24.293469124501044
0.375,96.22321856860141
0.376,73.14724212288569
0.377,72.52301467297097
0.378,24.318504472164726
0.379,50.94429011616172
0.38,65.73788722170019
0.381,18.219949249456434
0.382,15.654547960612664
0.383,76.15380983324651
0.384,46.52602416843528
0.385,2.384712280777046
0.386,52.89448464390508
0.387,14.271754601689658
0.388,42.43419560963263
0.389,2.307015883618546
0.39,25.094963325500853
0.391,97.04253907814649
0.392,83.95797377702563
0.393,88.69212764838763
0.394,60.538448922481635
0.395,58.29027074127653
0.396,66.40171626065016
0.397,62.309116042354354
0.398,99.07252509447433
0.399,24.242849490205952
0.4,73.26984579163792
0.401,94.88662242738994
0.402,7.840886974209493
0.403,77.9155891353438
0.404,46.65611511642253
0.405,60.459079089913004
0.406,23.034176971146515
0.40700000000000003,66.43643975758442
0.40800000000000003,69.31973922719872
0.40900000000000003,95.6245710266867
0.41000000000000003,27.197238469096273
0.41100000000000003,36.694462153390695
0.41200000000000003,58.422848836340165
0.41300000000000003,81.03224143838304
0.41400000000000003,42.21627328103198
0.41500000000000004,62.91166763725936
0.41600000000000004,45.673920493662415
0.417,40.796590357164085
0.418,68.02070316200998
0.419,35.346308509504034
0.42,60.096600665627605
0.421,6.7611930803681215
0.422,59.52386348270879
0.423,68.90204987469714
0.424,87.25406324762302
0.425,98.25032099367134
0.426,71.20289117556257
0.427,82.82859076495336
0.428,20.59322778379088
0.429,25.685257805692217
0.43,74.78903788368261
0.431,8.947673951534895
0.432,5.7697242907768675
0.433,32.3137157026006
0.434,77.66093479827899
0.435,50.56750032748724
0.436,70.3125748208683
0.437,67.06719711969482
0.438,46.54592629063503
0.439,1.0131135625029986
0.44,65.78292759090724
0.441,3.920815386772769
0.442,28.749070937933695
0.443,18.90311201027737
0.444,52.05936714895726
0.445,34.92512616480495
0.446,84.77459814889984
0.447,1.7682180981165252
0.448,80.05775874418968
0.449,83.5477438798349
0.45,4.062735532356843
0.451,71.15060350456326
0.452,99.56969525048426
0.453,61.74016451733348
0.454,96.10372209380688
0.455,14.348158940524847
0.456,8.178031805491127
0.457,15.958443461379979
0.458,43.377282607534205
0.459,91.51461962580939
0.46,41.93066720455363
0.461,64.69442874483525
0.462,43.12991675161886
0.463,22.240752444149937
0.464,87.92068525169017
0.465,28.60450842580855
0.466,77.5671093926507
0.467,41.504793756829486
0.468,87.25695611603028
0.46900000000000003,57.04557279931068
0.47000000000000003,82.97715313489032
0.47100000000000003,54.469240641000084
0.47200000000000003,69.50534098653503
0.47300000000000003,31.806409464683362
0.47400000000000003,84.53243947305342
0.47500000000000003,32.192713885463085
0.47600000000000003,49.677180882467745
0.47700000000000004,51.46555859606477
0.47800000000000004,68.72609820553676
0.47900000000000004,40.68075250727853
0.48,22.624903383024275
0.481,89.53048477636968
0.482,26.28638595324233
0.483,32.846014605431236
0.484,99.983845445677
0.485,79.0595221624825
0.486,88.09353640621494
0.487,79.08048446689394
0.488,95.41981851815589
0.489,7.022452422993563
0.49,82.64321728149484
0.491,31.800727232403524
0.492,73.4383298510442
0.493,44.868524533064225
0.494,10.007811034687187
0.495,2.8047832854045773
0.496,76.85482800650743
0.497,1.3381888236126183
0.498,91.86133804980629
0.499,73.71586666088366
0.5,91.26515656693643
0.501,79.3637210793142
0.502,80.01744690693151
0.503,51.23298404163331
0.504,75.49604084957137
0.505,84.7555335208358
0.506,2.2138721828029673
0.507,21.930971674032072
0.508,6.509529207236097
0.509,25.5661385987345
0.51,63.54573690064777
0.511,2.043412444090531
0.512,61.16391283010244
0.513,17.465534277015294
0.514,79.36374792060342
0.515,94.55191315233564
0.516,85.26759551624494
0.517,23.67734074827409
0.518,40.583732002928805
0.519,42.81930510307054
0.52,42.27132125137595
0.521,29.51199992255735
0.522,67.35609746720634
0.523,18.266075630260747
0.524,77.65226663671004
0.525,74.94809746371672
0.526,24.808874202109955
0.527,93.90284615495312
0.528,15.54223230963946
0.529,8.20335374292741
0.53,22.828872715018345
0.531,50.87446310654187
0.532,6.636306167889017
0.533,44.09804639003879
0.534,47.567490116030065
0.535,32.017242398558096
0.536,76.93025044727177
0.537,90.75697423518712
0.538,26.324258191472648
0.539,56.983235554767965
0.54,35.095294952827075
0.541,89.60419204626785
0.542,78.67423502878027
0.543,11.00098238155065
0.544,3.691658506594231
0.545,9.748983468152916
0.546,92.71914421492042
0.547,2.3097686097849346
0.548,84.57852073095789
0.549,17.01428805061006
0.55,95.47230860535439
0.551,32.796226717021796
0.552,28.61014878056025
0.553,31.09461026761292
0.554,91.69462461639584
0.555,96.90184494527522
0.556,75.59876268509888
0.557,34.96698814710215
0.558,5.178420611383016
0.559,62.55446341682579
0.56,57.005893351236814
0.561,67.92621125575872
0.562,13.620035736697877
0.5630000000000001,36.48543688258265
0.5640000000000001,69.27374514181673
0.5650000000000001,55.67184203064305
0.5660000000000001,16.144886668929004
0.5670000000000001,66.48455489670162
0.5680000000000001,78.67092518774128
0.5690000000000001,16.39882183482806
0.5700000000000001,31.496220632633054
0.5710000000000001,56.396456119862236
0.5720000000000001,72.54033429814238
0.5730000000000001,95.51561642739495
0.5740000000000001,42.50950754620892
0.5750000000000001,56.49503369947276
0.5760000000000001,61.59646232752591
0.577,87.6150917395572
0.578,18.893608768310223
0.579,43.2427515924465
0.58,90.10353918247486
0.581,38.6271511599655
0.582,26.30753704306228
0.583,25.737445668056125
0.584,28.894069305794943
